Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2023-02-07,Keyboard,Accessories,South,Karan,Home Office,9,6057,1416.3679714829746,6043.024710250616
2023-06-23,Monitor,Electronics,West,Arun,Consumer,2,2326,667.6339099848374,2179.50844916307
2023-08-06,Printer,Accessories,East,Meena,Consumer,8,6872,861.4792167712193,6732.438410716541
2023-04-15,Laptop,Electronics,East,Sneha,Home Office,5,1440,226.72256752344873,1455.2597842122398
2023-12-24,Headphones,Accessories,East,Rahul,Consumer,2,1528,431.03476218003533,1541.104688119703
2024-06-03,Printer,Accessories,South,Meena,Consumer,8,5640,1089.2774097339184,5115.587853736456
2023-05-27,Keyboard,Accessories,South,Priya,Home Office,10,1890,390.1287051167079,1711.5511983795332
2024-02-23,Printer,Accessories,South,Karan,Consumer,3,2040,320.120286228965,2037.5786323208074
2023-09-10,Mouse,Accessories,East,Meena,Consumer,8,6520,866.5593025473135,6853.34176282164
2023-09-27,Laptop,Electronics,East,Rahul,Home Office,1,424,111.80157549293426,390.5670011455474
2024-05-25,Printer,Accessories,West,Karan,Home Office,6,8250,1731.1544245368711,8148.448271724634
2024-05-28,Monitor,Electronics,West,Sneha,Corporate,2,528,81.94799364240887,525.3348849028561
2024-03-22,Mouse,Accessories,East,Sneha,Consumer,5,5540,1501.051307546951,5520.410865979986
2024-12-23,Tablet,Electronics,North,Arun,Home Office,7,1358,294.0424101903406,1427.3750872773885
2024-07-21,Monitor,Electronics,North,Karan,Home Office,9,8316,2166.8981356391505,8174.285202817579
2024-07-08,Phone,Electronics,North,Meena,Home Office,10,14560,3099.4064971468197,13477.52645014478
2024-03-09,Phone,Electronics,North,Karan,Home Office,7,1372,250.52445512922546,1243.364837445345
2024-01-23,Phone,Electronics,West,Rahul,Corporate,9,11547,2367.255615494136,12514.26832828215
2023-10-29,Phone,Electronics,South,Meena,Home Office,5,7115,1657.3055012254106,7079.124870229013
2023-08-13,Mouse,Accessories,East,Rahul,Consumer,6,8466,1818.8025267170724,7858.197711796623
2024-11-17,Monitor,Electronics,South,Arun,Corporate,9,11961,1740.8641521013053,11347.255857214594
2024-10-27,Monitor,Electronics,East,Sneha,Corporate,6,3072,876.5996388195354,3168.203995029359
2024-10-27,Printer,Accessories,East,Arun,Corporate,5,5040,1308.4386664046672,4944.286333682314
2024-11-20,Printer,Accessories,West,Arun,Corporate,6,5904,855.256280251921,5902.097225783012
2023-02-09,Headphones,Accessories,East,Karan,Home Office,2,1518,382.29832823263484,1563.7768368676773
2023-09-18,Tablet,Electronics,East,Arun,Corporate,1,711,74.81121003832124,749.8413851184768
2024-06-20,Phone,Electronics,West,Arun,Corporate,4,4584,702.288401126289,4495.114002512467
2024-02-21,Keyboard,Accessories,North,Arun,Corporate,9,3753,903.6718403704508,3422.115611648467
2024-04-01,Printer,Accessories,West,Priya,Consumer,7,9625,2579.5339694251556,9494.129846736798
2023-06-01,Headphones,Accessories,East,Arun,Corporate,3,4071,649.0200198747779,4348.244480410396
2023-12-03,Laptop,Electronics,South,Sneha,Home Office,2,1826,437.5099624346047,1796.8164724775204
2024-08-21,Printer,Accessories,South,Arun,Corporate,7,5817,1101.9827111671323,5336.195349660538
2023-06-22,Monitor,Electronics,North,Priya,Consumer,7,3878,604.5690117513034,4096.832519782171
2024-06-20,Phone,Electronics,East,Priya,Consumer,3,4470,954.2395771666351,4540.244392461349
2023-04-06,Laptop,Electronics,West,Meena,Consumer,2,1784,357.6985030533098,1748.450030799478
2024-10-29,Phone,Electronics,North,Arun,Home Office,1,185,44.9237760529889,168.1423484255439
2023-10-23,Laptop,Electronics,North,Karan,Corporate,8,1248,178.8625510307494,1161.5984033537661
2023-10-29,Phone,Electronics,West,Priya,Corporate,8,3536,796.8213030090395,3613.496745194005
2023-10-14,Keyboard,Accessories,East,Arun,Corporate,10,5250,931.0769780566827,5727.429056944613
2023-02-09,Tablet,Electronics,South,Arun,Consumer,6,1026,131.51048271394868,928.171452629176
2023-08-06,Tablet,Electronics,South,Karan,Home Office,2,1848,386.12819480887987,1907.7615288776392
2023-05-19,Monitor,Electronics,South,Rahul,Consumer,4,644,95.64484641440377,645.7820888253576
2023-01-12,Monitor,Electronics,East,Rahul,Corporate,6,7812,1428.68252895667,8049.4715888166
2023-10-13,Laptop,Electronics,East,Meena,Consumer,1,770,184.74285941283588,831.5942618804744
2023-10-15,Laptop,Electronics,South,Sneha,Consumer,2,2476,330.80682735899484,2660.194295094481
2023-03-21,Printer,Accessories,North,Sneha,Consumer,7,8547,1482.488405699051,8843.567759369145
2023-04-18,Laptop,Electronics,West,Sneha,Consumer,9,1323,216.6054141665091,1428.9528387162793
2024-08-28,Laptop,Electronics,West,Sneha,Home Office,6,5628,965.1587174644045,5251.476190259715
2023-11-13,Tablet,Electronics,East,Sneha,Home Office,1,1471,247.9180712576017,1487.1036035152085
2023-10-28,Tablet,Electronics,South,Sneha,Consumer,9,12465,1721.758650452397,12676.79900663039
2024-08-29,Headphones,Accessories,West,Priya,Home Office,6,5898,1325.7738747199517,5761.447853032001
2024-10-08,Keyboard,Accessories,North,Sneha,Corporate,6,8262,862.3213358322655,7819.438261112121
2023-01-04,Laptop,Electronics,West,Rahul,Home Office,3,1044,280.0422274473856,1143.0699256269334
2023-10-20,Monitor,Electronics,East,Meena,Corporate,7,6706,1113.8068649779825,6470.174658790893
2024-03-20,Laptop,Electronics,North,Priya,Consumer,5,2435,551.8912945985766,2650.197947459912
2023-12-15,Monitor,Electronics,North,Meena,Consumer,2,1042,175.01590148684838,1128.6264138439162
2023-06-13,Phone,Electronics,East,Priya,Corporate,2,1300,303.8511303853934,1219.199651231242
2024-06-05,Laptop,Electronics,West,Rahul,Corporate,9,10224,2781.870823353176,10084.356070629947
2024-02-17,Printer,Accessories,South,Arun,Consumer,10,6710,851.2126415522766,7334.470496561367
2024-01-19,Tablet,Electronics,North,Sneha,Corporate,8,5256,539.0422238540921,5305.1617979886005
2023-01-28,Phone,Electronics,South,Priya,Consumer,6,8130,2186.238529282244,7979.88349114843
2023-05-16,Monitor,Electronics,West,Karan,Home Office,2,1834,341.15587563998463,1933.9480463638863
2023-05-07,Laptop,Electronics,West,Priya,Consumer,6,2262,420.88275969802663,2108.691461576334
2023-02-01,Mouse,Accessories,North,Rahul,Home Office,7,6265,1808.9729348948756,5773.931829784015
2024-05-29,Monitor,Electronics,East,Arun,Consumer,4,584,127.51610651355064,641.0106192290942
2024-02-29,Monitor,Electronics,South,Karan,Corporate,5,4035,601.8868344014606,4027.231643928323
2024-01-01,Phone,Electronics,East,Arun,Consumer,5,4300,1046.7689329131547,4354.982917403354
2023-02-25,Keyboard,Accessories,South,Rahul,Home Office,3,417,65.74584583686425,449.3365440483214
2023-02-20,Tablet,Electronics,West,Sneha,Corporate,3,1833,326.00532091186335,1994.9716718910038
2024-10-30,Tablet,Electronics,West,Priya,Consumer,4,456,131.99008886859917,447.1415360940483
2023-05-20,Phone,Electronics,West,Rahul,Consumer,3,876,210.24546848726774,935.6307149639757
2023-03-13,Laptop,Electronics,South,Karan,Consumer,4,4692,881.579153295511,4561.800622942002
2024-05-25,Monitor,Electronics,West,Arun,Consumer,7,4109,413.1979882302847,3986.3348890900074
2023-07-04,Tablet,Electronics,West,Priya,Corporate,2,2762,531.5256686414722,2824.5783560161685
2023-04-11,Mouse,Accessories,West,Priya,Consumer,6,738,198.4023571529445,797.7161445781052
2024-11-07,Mouse,Accessories,East,Karan,Corporate,10,5190,686.4135156957526,4997.220513988292
2023-11-18,Headphones,Accessories,East,Priya,Corporate,10,10420,1450.3760143436598,10747.832059022761
2024-04-06,Mouse,Accessories,East,Priya,Home Office,9,6615,1138.5055432609308,6355.652353811446
2023-03-22,Monitor,Electronics,North,Rahul,Consumer,1,487,113.18578503157674,527.9797961379767
2024-03-21,Mouse,Accessories,East,Rahul,Home Office,1,112,12.999242998536612,116.28912674130046
2024-06-25,Tablet,Electronics,North,Rahul,Home Office,10,8620,1907.0542290252195,9366.683623513574
2023-07-26,Tablet,Electronics,East,Meena,Corporate,5,3510,521.4563562497256,3561.1352389093827
2023-12-25,Phone,Electronics,South,Rahul,Home Office,10,4520,1290.1148744340148,4159.194797714199
2024-06-09,Phone,Electronics,North,Rahul,Home Office,3,3858,696.0097674348536,3724.85096293508
2023-11-19,Printer,Accessories,North,Sneha,Consumer,10,7810,1338.8784364558821,8440.923630652134
2023-04-02,Laptop,Electronics,East,Arun,Corporate,1,1351,331.21782534825945,1428.1731297096658
2024-04-25,Headphones,Accessories,North,Arun,Consumer,2,1406,187.9460301182002,1397.798237925663
2023-09-30,Monitor,Electronics,West,Karan,Consumer,1,942,280.5808271844538,878.8282940697637
2023-07-16,Headphones,Accessories,West,Karan,Home Office,4,1332,372.15686903829845,1261.4812144375944
2023-12-19,Keyboard,Accessories,South,Rahul,Home Office,8,10904,1860.7744816458946,10403.54169151456
2023-07-04,Printer,Accessories,East,Priya,Consumer,2,2102,477.2095272086999,2062.695889292699
2023-05-01,Mouse,Accessories,North,Karan,Home Office,2,1014,264.3617557725991,978.9609588833013
2023-08-02,Monitor,Electronics,North,Karan,Corporate,6,396,47.03139400435093,395.99827829109677
2023-05-22,Headphones,Accessories,West,Arun,Home Office,6,3018,421.44808619548496,3069.667884103001
2023-01-05,Laptop,Electronics,North,Rahul,Consumer,4,1500,245.7726390960377,1605.8473275793756
2023-07-12,Mouse,Accessories,South,Rahul,Corporate,9,9360,1347.271758532294,8985.662126942185
2023-04-25,Tablet,Electronics,East,Priya,Corporate,8,6232,1747.8813543373758,6244.211637145356
2024-01-14,Monitor,Electronics,South,Karan,Home Office,7,749,147.19013189833615,701.909950046498
2023-08-12,Headphones,Accessories,East,Meena,Consumer,5,4950,961.4918089725314,5240.27916061067
2024-02-29,Monitor,Electronics,South,Rahul,Home Office,10,6340,1210.9561531684824,6013.5620605466465
2024-07-21,Monitor,Electronics,North,Rahul,Corporate,9,7335,1933.8649697970031,7293.380800751434
2024-11-06,Tablet,Electronics,South,Arun,Consumer,8,4616,750.3132745289374,4791.395438020538
2024-06-03,Monitor,Electronics,South,Arun,Corporate,9,10323,2716.3870850326743,11172.525899762482
2023-03-31,Headphones,Accessories,East,Rahul,Consumer,6,7950,1271.2998086118519,8661.332637925714
2023-03-18,Monitor,Electronics,East,Rahul,Corporate,5,6625,1933.4042265911787,6932.831532379615
2023-08-11,Keyboard,Accessories,East,Sneha,Home Office,8,7456,1330.437828614199,7261.572487521235
2023-02-26,Monitor,Electronics,West,Rahul,Home Office,10,3640,485.37759809922557,3301.111050099114
2024-08-06,Phone,Electronics,North,Sneha,Home Office,1,268,72.82885513019852,251.48823084979674
2024-04-21,Monitor,Electronics,East,Rahul,Corporate,4,2820,668.1177557549753,2982.559940323768
2024-01-15,Headphones,Accessories,East,Karan,Home Office,9,13140,2442.3559723601547,13426.235226588165
2024-10-25,Phone,Electronics,West,Rahul,Home Office,7,2786,741.4404974842386,2805.406437676766
2023-10-24,Monitor,Electronics,East,Priya,Home Office,10,8670,1077.546886215678,8075.5180107652195
2023-10-09,Laptop,Electronics,North,Arun,Consumer,6,540,122.21461974026256,553.3414477245371
2024-11-15,Keyboard,Accessories,East,Karan,Corporate,10,11620,3451.5078444231017,11149.60369650961
2023-11-10,Tablet,Electronics,West,Rahul,Home Office,6,7596,1404.9447827630217,7688.625170636633
2023-12-21,Laptop,Electronics,North,Sneha,Consumer,8,10696,1312.8520933702964,11556.810234106259
2024-05-10,Headphones,Accessories,East,Sneha,Consumer,7,2674,562.3640059535352,2750.464551514998
2023-03-10,Monitor,Electronics,West,Karan,Home Office,2,320,69.80281599125503,304.08269989921286
2023-03-22,Mouse,Accessories,North,Arun,Corporate,4,2992,453.1166489821265,2725.336802889168
2024-08-28,Tablet,Electronics,South,Karan,Home Office,4,4088,492.0161009752673,4339.455479919332
2024-07-06,Headphones,Accessories,East,Karan,Corporate,8,4384,1305.8976130676876,4015.2777222597324
2024-11-05,Tablet,Electronics,East,Priya,Consumer,1,1022,221.56002337800726,932.8807291338877
2023-03-15,Mouse,Accessories,North,Meena,Consumer,10,14600,2434.924455513128,14185.317095210257
2023-10-27,Tablet,Electronics,North,Arun,Corporate,6,1506,200.49939904716425,1426.5953567604788
2023-05-04,Monitor,Electronics,East,Sneha,Home Office,6,7278,1538.904138031509,7984.445294252007
2023-10-29,Keyboard,Accessories,East,Arun,Corporate,4,4016,478.79790856684986,3907.4076057075567
2023-05-16,Laptop,Electronics,South,Rahul,Corporate,2,1182,215.98230609891667,1076.1304895101498
2024-10-20,Keyboard,Accessories,South,Karan,Consumer,9,9378,2494.9904082132743,9225.13182138625
2023-02-03,Headphones,Accessories,East,Rahul,Corporate,2,1904,551.612135208437,1736.2507841384167
2024-09-20,Monitor,Electronics,South,Meena,Consumer,8,6544,1190.6323924264457,6503.708078837309
2024-11-16,Laptop,Electronics,South,Priya,Consumer,5,2060,210.9994211404898,2255.127869007887
2023-04-22,Printer,Accessories,East,Karan,Home Office,1,229,28.431393730891003,242.5114853887461
2024-04-26,Monitor,Electronics,West,Rahul,Home Office,5,1465,236.13289334201477,1557.6051518933662
2024-08-10,Keyboard,Accessories,East,Rahul,Home Office,5,1670,471.0345519377809,1715.0244668383068
2023-08-23,Mouse,Accessories,West,Sneha,Consumer,4,2456,269.0158016801713,2465.896293774186
2024-07-03,Printer,Accessories,North,Priya,Home Office,7,6237,1213.9396364116237,5947.643835997234
2023-12-11,Monitor,Electronics,South,Rahul,Consumer,10,2040,602.9456573424662,1871.0522836627952
2024-06-02,Laptop,Electronics,North,Priya,Consumer,2,1110,148.6150463545444,1027.808215313678
2023-03-06,Laptop,Electronics,East,Arun,Consumer,2,2854,684.3446309174084,3115.883169349997
2024-07-10,Headphones,Accessories,West,Sneha,Corporate,2,2966,749.3813466806024,2808.689106896017
2023-04-01,Mouse,Accessories,South,Sneha,Corporate,2,2552,640.9990846570616,2603.2000204311203
2024-05-01,Phone,Electronics,West,Rahul,Corporate,9,10971,2142.5466910183436,9978.853496270918
2023-10-14,Keyboard,Accessories,South,Sneha,Consumer,4,1696,423.6057591288444,1720.1367963495466
2024-01-10,Mouse,Accessories,North,Rahul,Corporate,9,1251,290.91937164245275,1277.1311431187048
2023-10-12,Tablet,Electronics,West,Sneha,Corporate,1,825,220.1979988776955,847.2281914405922
2024-09-10,Printer,Accessories,West,Arun,Home Office,2,2716,787.8253674345481,2866.2214089330787
2023-02-22,Phone,Electronics,South,Sneha,Home Office,2,118,26.359240462108293,108.44043349117241
2023-03-10,Headphones,Accessories,East,Sneha,Corporate,8,11872,1599.993478607803,10894.708360383167
2024-09-12,Headphones,Accessories,North,Priya,Consumer,9,3807,1038.4877311334137,3652.794953279563
2024-07-17,Mouse,Accessories,South,Rahul,Corporate,4,4288,964.8192436153987,4113.014176287376
2023-01-01,Tablet,Electronics,North,Sneha,Consumer,7,8204,838.8295919549993,7585.570351837023
2024-10-03,Monitor,Electronics,North,Meena,Consumer,1,798,82.17451454515557,869.8795152585859
2023-11-16,Phone,Electronics,West,Meena,Home Office,7,2877,417.023983461956,2935.224097669192
2024-02-26,Monitor,Electronics,South,Meena,Corporate,9,12006,1552.8954082102664,12659.582107503542
2023-10-11,Monitor,Electronics,South,Karan,Consumer,2,1192,179.92712963029146,1262.5207842435238
2023-09-23,Phone,Electronics,North,Sneha,Home Office,10,14790,2520.0176243075616,15563.500591305752
2023-01-24,Monitor,Electronics,South,Rahul,Consumer,4,3512,972.969897597716,3249.93635366139
2023-11-06,Mouse,Accessories,South,Meena,Consumer,7,4459,1333.8384673811731,4752.552709822618
2023-12-26,Laptop,Electronics,East,Karan,Corporate,1,1450,200.4278104600521,1464.416261822943
2023-09-20,Monitor,Electronics,South,Arun,Consumer,7,3549,882.7101412503401,3434.8270253554474
2024-09-24,Phone,Electronics,East,Sneha,Consumer,1,572,105.90050610580707,546.232563622387
2024-12-16,Laptop,Electronics,East,Karan,Consumer,5,1410,333.5087515185163,1408.9339633869108
2023-11-09,Monitor,Electronics,South,Priya,Corporate,4,2628,327.55285188437097,2604.7085568113275
2023-08-30,Mouse,Accessories,North,Meena,Corporate,10,5020,870.8599548405007,4923.705647806692
2023-05-29,Monitor,Electronics,North,Rahul,Consumer,8,560,100.99498931104365,523.2994132729427
2023-09-16,Headphones,Accessories,East,Rahul,Corporate,7,8995,2471.522560370089,9303.986972553279
2024-06-15,Monitor,Electronics,West,Priya,Home Office,1,1341,164.29711162632177,1330.5505321504645
2024-02-25,Monitor,Electronics,North,Rahul,Home Office,6,2748,432.32067743048395,2604.487152891626
2024-05-26,Printer,Accessories,East,Karan,Home Office,9,927,218.1863590466103,887.0237702964101
2023-02-03,Keyboard,Accessories,North,Rahul,Home Office,10,620,185.4467774411,579.5964923978133
2023-04-16,Laptop,Electronics,West,Priya,Consumer,10,12950,2427.2345685573355,12592.079760438073
2023-07-16,Tablet,Electronics,East,Sneha,Consumer,8,1616,192.72998356503857,1573.01797157649
2024-04-25,Headphones,Accessories,West,Karan,Home Office,1,353,84.55788881426056,353.9669845660094
2023-03-23,Mouse,Accessories,East,Arun,Corporate,8,9696,2048.657127972581,8942.010447623488
2023-06-06,Keyboard,Accessories,South,Priya,Corporate,9,2997,852.7835660549989,3114.1848288130323
2024-12-04,Laptop,Electronics,South,Karan,Consumer,1,264,27.877961505566883,240.92927972326632
2024-08-18,Mouse,Accessories,East,Priya,Home Office,2,2040,478.86702907473205,1846.5230371993596
2023-06-03,Printer,Accessories,West,Sneha,Consumer,2,2084,418.61243909206325,2056.3399889237594
2024-06-01,Tablet,Electronics,West,Sneha,Corporate,5,825,167.12807704631024,860.1767655990823
2024-08-25,Monitor,Electronics,West,Sneha,Corporate,6,2910,549.991471945255,3042.477673344118
2024-11-10,Mouse,Accessories,South,Priya,Corporate,3,4248,559.2359697549748,4516.36761035333
2024-07-31,Phone,Electronics,West,Sneha,Corporate,10,13660,1603.5409777359882,13040.958032582801
2024-09-16,Laptop,Electronics,West,Arun,Corporate,3,375,56.43758770786581,369.48834828616697
2024-06-20,Keyboard,Accessories,North,Sneha,Consumer,7,2198,405.45833516540233,2149.647526255565
2023-09-29,Mouse,Accessories,East,Karan,Consumer,6,1830,391.04307831127596,1853.1495743630098
2023-12-21,Printer,Accessories,South,Arun,Corporate,1,1408,231.59397634502415,1291.060273429562
2024-10-18,Printer,Accessories,West,Karan,Home Office,3,1938,564.6903385207705,2040.5138722695617
2023-08-17,Mouse,Accessories,West,Sneha,Consumer,9,8829,1249.8288656809377,8963.413263300043
